id,session_id,message
543,190499013029930@lid,"{""type"":""human"",""content"":""untuk kuota diterima SNBP dan SNBT 2026 berapa kak sima?"",""additional_kwargs"":{},""response_metadata"":{}}"
544,190499013029930@lid,"{""type"":""ai"",""content"":""Berdasarkan ketentuan resmi SNPMB tahun 2026, berikut kuota yang ditetapkan untuk masing-masing jalur:\n\nKuota SNBP (Seleksi Nasional Berdasarkan Prestasi) 2026:\n- Minimal 20% dari total mahasiswa baru yang diterima di PTN jalur BLU (Badan Layanan Umum) dan PTN Satker (Satuan Kerja).\n\nKuota SNBT (Seleksi Nasional Berdasarkan Tes) 2026:\n- Minimal 40% dari total mahasiswa baru yang diterima di PTN jalur BLU dan PTN Satker.\n\nSisa kuota mahasiswa baru dapat dialokasikan melalui jalur seleksi mandiri sesuai ketentuan masing-masing PTN.\n\nApabila saudara memerlukan rincian kuota khusus untuk prodi tertentu di Universitas Lampung, dipersilakan untuk menghubungi kembali setelah data teknis kuota per prodi diumumkan secara resmi. Terima kasih atas perhatian dan kepercayaan saudara."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
545,163002699493584@lid,"{""type"":""human"",""content"":""hallo kak sima, tolong informasikan terkait snbp dan snbt di unila"",""additional_kwargs"":{},""response_metadata"":{}}"
546,163002699493584@lid,"{""type"":""ai"",""content"":""Berikut adalah informasi resmi terkait SNBP dan SNBT di Universitas Lampung (Unila):\n\n1. SNBP (Seleksi Nasional Berdasarkan Prestasi):\n   - SNBP adalah jalur seleksi berdasarkan prestasi akademik dengan menggunakan nilai rapor dan prestasi lain yang relevan.\n   - Informasi pengumuman hasil SNBP dapat diakses pada laman resmi: https://pengumuman-snbp-snpmb.bppp.kemdikbud.go.id\n   - Untuk pengisian data pokok mahasiswa dan pengumuman UKT dapat dilakukan melalui: http://sidakma.unila.ac.id\n   - Mohon diperhatikan, berdasarkan Permendikbud Nomor 62 Tahun 2023 Pasal 10 ayat (3): “Calon mahasiswa yang diterima melalui SNBP tidak dapat mendaftar SNBT maupun seleksi mandiri PTN.”\n\n2. SNBT (Seleksi Nasional Berdasarkan Tes):\n   - SNBT adalah jalur seleksi dengan tes UTBK (Ujian Tulis Berbasis Komputer).\n   - Jadwal penting UTBK-SNBT 2026 (untuk referensi):\n     - Registrasi Akun Siswa: 12 Januari – 07 April 2026\n     - Pendaftaran UTBK-SNBT: 25 Maret – 07 April 2026\n     - Pembayaran UTBK: 25 Maret – 08 April 2026\n     - Pelaksanaan UTBK: 21 – 30 April 2026\n     - Pengumuman Hasil SNBT: 25 Mei 2026\n     - Unduh Sertifikat UTBK: 02 Juni – 31 Juli 2026\n   - Berdasarkan Permendikbud Nomor 62 Tahun 2023 Pasal 11 ayat (4): “Calon mahasiswa yang diterima melalui SNBT dan telah mendaftar ulang tidak dapat diterima melalui seleksi mandiri PTN.”\n   - Informasi lengkap dapat diakses di portal resmi SNPMB: https://www.snpmb.id\n\nSemua informasi resmi terkait tata cara, mekanisme, dan pengaduan terkait penerimaan mahasiswa baru Unila dipublikasikan di laman: https://simanila.unila.ac.id\n\nApabila ada pertanyaan atau butuh bantuan lebih lanjut, silakan hubungi kanal resmi atau call center yang tertera di website tersebut."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
547,237816785162265@lid,"{""type"":""human"",""content"":""0"",""additional_kwargs"":{},""response_metadata"":{}}"
548,237816785162265@lid,"{""type"":""ai"",""content"":""Selamat datang di layanan resmi Penerimaan Mahasiswa Baru (PMB) Universitas Lampung.\n\nApakah ada pertanyaan atau informasi yang ingin Anda ketahui terkait proses PMB Unila? Silakan tuliskan pertanyaan Anda, kami siap membantu."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
549,237816785162265@lid,"{""type"":""human"",""content"":""mau tauu minimal skor utbk di unila untuk jurusan administrasi bisnis"",""additional_kwargs"":{},""response_metadata"":{}}"
550,237816785162265@lid,"{""type"":""ai"",""content"":""Berdasarkan data yang ada, saat ini saya belum menemukan informasi spesifik mengenai minimal skor UTBK untuk jurusan Administrasi Bisnis di Universitas Lampung (Unila) yang terbaru atau secara resmi diumumkan oleh Unila.\n\nBiasanya, nilai minimal atau daya saing UTBK setiap program studi, termasuk Administrasi Bisnis, dapat berubah setiap tahun bergantung pada jumlah pendaftar, kapasitas daya tampung, serta nilai UTBK peserta pada tahun bersangkutan.\n\nUntuk informasi lebih lanjut atau data skor minimal tahun sebelumnya, silakan memantau laman resmi PMB Unila di https://www.unila.ac.id atau https://mandiri.unila.ac.id, atau dapat menghubungi langsung panitia PMB Unila agar mendapatkan update resmi dan akurat.\n\nApabila ada pertanyaan lain seputar pendaftaran atau persyaratan masuk di Unila, silakan ditanyakan. Kami siap membantu."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
551,172679495737450@lid,"{""type"":""human"",""content"":""halo"",""additional_kwargs"":{},""response_metadata"":{}}"
552,172679495737450@lid,"{""type"":""ai"",""content"":""Selamat datang di layanan informasi Penerimaan Mahasiswa Baru (PMB) Universitas Lampung.\n\nSaya Kak Sima, Asisten Digital PMB Universitas Lampung. Ada yang dapat saya bantu terkait informasi atau proses PMB Unila? Silakan sampaikan pertanyaan Anda, saya siap membantu secara resmi sesuai data yang tersedia."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
553,237816785162265@lid,"{""type"":""human"",""content"":""tahun kemarin berapa"",""additional_kwargs"":{},""response_metadata"":{}}"
554,237816785162265@lid,"{""type"":""ai"",""content"":""Berdasarkan data keketatan seleksi tahun sebelumnya untuk jurusan S1 Ilmu Administrasi Bisnis di Universitas Lampung (Unila):\n\n- Keketatan SNBT: 1 : 11 \n\nArtinya, dari 11 pendaftar, hanya 1 yang diterima pada jalur SNBT untuk program studi tersebut. Namun, data skor UTBK minimal (angka nilai UTBK terkecil yang diterima) tidak disebutkan secara resmi dalam dokumen yang tersedia.\n\nSebagai referensi, Unila hanya mengumumkan rasio persaingan atau keketatan, bukan nilai UTBK minimal. Nilai UTBK minimal yang lolos dapat berbeda-beda setiap tahun, tergantung nilai peserta dan kuota.\n\nUntuk data konkret skor UTBK minimal yang diterima di S1 Ilmu Administrasi Bisnis, Anda dapat memantau pengumuman resmi Unila atau menghubungi langsung pihak PMB Unila.\n\nJika ada pertanyaan lain seputar PMB Unila, silakan sampaikan."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
555,179186136252601@lid,"{""type"":""human"",""content"":""Passing grade pendidikan fisika unila kak"",""additional_kwargs"":{},""response_metadata"":{}}"
556,179186136252601@lid,"{""type"":""ai"",""content"":""Dengan hormat, kami informasikan bahwa hingga saat ini Universitas Lampung (Unila) tidak secara resmi mempublikasikan data passing grade atau nilai ambang batas untuk program studi Pendidikan Fisika, maupun program studi lain.\n\nSeleksi penerimaan mahasiswa baru Unila, baik melalui jalur SNBP, SNBT, maupun SIMANILA (Mandiri), didasarkan pada pemeringkatan hasil seleksi (misal: nilai rapor, portofolio, atau UTBK) dibandingkan dengan daya tampung serta peminat pada tahun tersebut. Passing grade bersifat dinamis, bergantung pada persaingan peserta di tahun berjalan dan tidak diumumkan ke publik.\n\nBagi calon mahasiswa yang ingin melihat persaingan tahun sebelumnya, dapat memantau jumlah peminat serta daya tampung melalui laman LTMPT atau SIMANILA Unila, namun data passing grade secara spesifik tidak dipublikasikan.\n\nUntuk informasi resmi peminat dan daya tampung Pendidikan Fisika Unila, silakan kunjungi: https://simanila.unila.ac.id \n\nApabila ada pertanyaan lebih lanjut terkait proses seleksi atau tips persiapan, kami siap membantu. Terima kasih."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
557,26096254906430@lid,"{""type"":""human"",""content"":""hallo kak sima"",""additional_kwargs"":{},""response_metadata"":{}}"
558,26096254906430@lid,"{""type"":""ai"",""content"":""Halo! Selamat datang di Layanan Informasi Penerimaan Mahasiswa Baru Universitas Lampung (PMB Unila). Ada yang dapat kami bantu terkait proses pendaftaran, persyaratan, jadwal, atau informasi lain seputar PMB Unila? Silakan sampaikan pertanyaan Anda."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
559,26096254906430@lid,"{""type"":""human"",""content"":""berikan aku informasi mengenai jurusan TI di Unila dong"",""additional_kwargs"":{},""response_metadata"":{}}"
560,26096254906430@lid,"{""type"":""ai"",""content"":""Berikut informasi resmi mengenai jurusan Teknik Informatika (TI) di Universitas Lampung (Unila):\n\n1. Teknik Informatika merupakan salah satu program studi yang berada di bawah Fakultas Teknik Universitas Lampung. Prodi ini memfokuskan pendidikan di bidang informatika dan teknologi komputer, termasuk pengembangan perangkat lunak, sistem informasi, data science, serta rekayasa perangkat keras dan perangkat lunak.\n\n2. Universitas Lampung beralamat di: \n   Jalan Prof. Dr. Soemantri Brojonegoro No. 1, Bandar Lampung 35145\n   Telepon: (0721) 701609, 702673, 702971, 703475\n   Fax: (0721) 702767\n   Laman resmi: https://www.unila.ac.id\n\n3. Sistem pembelajaran di Unila, termasuk di Prodi Teknik Informatika, telah terintegrasi dengan proses pembelajaran melalui media elektronik dan menggunakan fasilitas Siakad Unila untuk registrasi akademik maupun monitoring kemajuan studi mahasiswa.\n\n4. Untuk informasi mendalam tentang kurikulum, profil lulusan, dosen, dan peluang karir, Anda dapat mengakses laman resmi Unila atau laman Fakultas Teknik Unila.\n\nApabila Anda membutuhkan detail lebih lanjut seperti jalur masuk, akreditasi, syarat pendaftaran, atau informasi khusus terkait jurusan Teknik Informatika di Unila, silakan sampaikan pertanyaan spesifik. Kami siap membantu kebutuhan informasi Anda sebagai calon mahasiswa baru."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
561,26096254906430@lid,"{""type"":""human"",""content"":""berikan informasi khusus terkait jurusan tersebut"",""additional_kwargs"":{},""response_metadata"":{}}"
562,26096254906430@lid,"{""type"":""ai"",""content"":""Berikut adalah informasi khusus terkait Jurusan Teknik Informatika Universitas Lampung (Unila):\n\n1. Kompetensi Lulusan:\n   - Lulusan Teknik Informatika Unila dibekali dengan kompetensi sikap, pengetahuan, keterampilan umum, serta keterampilan khusus di bidang informatika.\n   - Selain itu, lulusan juga memiliki kompetensi Unila, kompetensi penciri fakultas, serta keterampilan abad 21 yang berorientasi pada keilmuan teknik informatika.\n   - Lulusan dibekali untuk siap bersaing di dunia kerja, khususnya pada pengembangan perangkat lunak, data science, sistem informasi, dan bidang-bidang terkait TI lainnya.\n\n2. Kurikulum:\n   - Kurikulum dirancang untuk memenuhi capaian pembelajaran nasional serta kebutuhan industri, dan menetapkan beban belajar serta masa studi sesuai peraturan akademik Unila.\n   - Ada penggunaan platform digital dan SIAKAD Unila sebagai alat untuk registrasi akademik, monitoring evaluasi, dan bimbingan.\n   - Proses pembelajaran juga dapat memanfaatkan media elektronik.\n\n3. Masa Studi:\n   - Masa studi, beban belajar, dan struktur kurikulum mengacu pada aturan universitas yang ditetapkan langsung oleh rektor setelah persetujuan senat universitas.\n   - Panduan penyusunan kurikulum juga diatur secara spesifik dan mengutamakan akuntabilitas mutu pendidikan.\n\n4. Informasi Kontak:\n   - Alamat: Jalan Prof. Dr. Soemantri Brojonegoro No. 1, Bandar Lampung 35145\n   - Telepon: (0721) 701609, 702673, 702971, 703475\n   - Laman resmi: https://www.unila.ac.id\n\nBila Anda membutuhkan informasi lebih teknis seperti jalur masuk, prospek karir, daftar mata kuliah, atau detail fasilitas yang tersedia di program studi ini, mohon diinformasikan agar kami dapat membantu secara lebih spesifik."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
563,26096254906430@lid,"{""type"":""human"",""content"":""apakah ada informasi terkait alumni TI unila yang bekerja di perusahaan apa saja setelah lulus?"",""additional_kwargs"":{},""response_metadata"":{}}"
564,26096254906430@lid,"{""type"":""ai"",""content"":""Berdasarkan data resmi Universitas Lampung, berikut informasi terkait alumni Teknik Informatika (TI) Unila:\n\n- Universitas Lampung memiliki kerja sama dengan berbagai organisasi profesi, lembaga pelatihan, serta lembaga sertifikasi yang sudah terakreditasi. Sertifikat kompetensi dan profesi bagi lulusan TI diterbitkan oleh Unila dan ditandatangani langsung oleh Rektor serta Dekan.\n- Hal ini menjadi bukti bahwa lulusan Teknik Informatika Unila dibekali dengan keahlian dan sertifikasi yang diakui secara profesional, sehingga berpeluang besar untuk bekerja di berbagai sektor industri maupun perusahaan.\n\nNamun, untuk saat ini belum tersedia data spesifik perusahaan atau instansi tempat alumni Teknik Informatika Unila bekerja setelah lulus secara terperinci di dokumen resmi. Umumnya, lulusan Teknik Informatika Unila dapat bekerja di bidang seperti:\n- Perusahaan IT dan teknologi (software house, perusahaan startup, atau multinasional)\n- Institusi pemerintah dan swasta\n- Lembaga pendidikan\n- Konsultan teknologi informasi\n- Lembaga pelatihan, atau menjadi wirausahawan di bidang IT\n\nApabila Anda membutuhkan testimoni, data rinci perusahaan tempat alumni bekerja, atau jejaring alumni Teknik Informatika Unila, Anda dapat menghubungi langsung Fakultas Teknik Unila atau Himpunan Mahasiswa Teknik Informatika Unila untuk informasi lebih lanjut. Jika diperlukan, kami dapat membantu menghubungkan Anda dengan pihak terkait di Unila."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
565,26096254906430@lid,"{""type"":""human"",""content"":""apa itu pmb unila dan apa saja informasinya?"",""additional_kwargs"":{},""response_metadata"":{}}"
566,26096254906430@lid,"{""type"":""ai"",""content"":""Berikut penjelasan mengenai PMB Unila dan berbagai informasinya:\n\n1. Pengertian PMB Unila\nPMB (Penerimaan Mahasiswa Baru) Universitas Lampung (Unila) adalah seluruh rangkaian proses seleksi, pendaftaran, dan penerimaan calon mahasiswa baru di Unila melalui berbagai jalur seleksi (SNBP, SNBT, Mandiri, RPL, dan lainnya) sesuai ketentuan nasional dan universitas.\n\n2. Jalur Seleksi & Website Resmi\n- SNBP (Seleksi Nasional Berdasarkan Prestasi): Informasi dan pengumuman hasil di https://pengumuman-snbp-snpmb.bppp.kemdikbud.go.id\n- SNBT (Seleksi Nasional Berdasarkan Tes)\n- Seleksi Mandiri Unila, termasuk RPL (Rekognisi Pembelajaran Lampau): Pendaftaran dan informasi di https://mandiri.unila.ac.id\n- Pengumuman dan pengelolaan data PMB di laman resmi SIMANILA Unila: https://simanila.unila.ac.id\n\n3. Layanan & Informasi Pendukung\n- Pengisian data pokok mahasiswa dan penetapan UKT melalui http://sidakma.unila.ac.id\n- Informasi peserta KIP-Kuliah dan jadwal wawancara di https://bak.unila.ac.id\n- Kanal pengaduan dan whistle blowing system untuk menjamin akuntabilitas SIMANILA Unila melalui laman resmi universitas.\n\n4. Proses & Alur Umum Pendaftaran (Mandiri & RPL)\n- Pendaftaran dilakukan secara online di https://mandiri.unila.ac.id dengan mengunduh dan mengisi formulir sesuai prodi.\n- Berkas dan dokumen persyaratan harus dikirim langsung/ekspedisi ke Sekretariat Panitia PMB Unila, Gedung Rektorat Lantai 3, Unila.\n- Proses seleksi meliputi penilaian portofolio, wawancara, dan penilaian oleh tim penilai.\n- Setelah lolos seleksi, calon mahasiswa melakukan registrasi administrasi dan keuangan, lalu mengikuti proses perkuliahan sesuai ketentuan.\n\n5. Penting! Sesuai Permendikbud Nomor 62 Tahun 2023:\n- Calon mahasiswa yang diterima SNBP tidak dapat mendaftar SNBT maupun seleksi mandiri PTN.\n- Calon mahasiswa yang diterima SNBT dan sudah daftar ulang tidak dapat diterima melalui jalur mandiri PTN.\n\nJika Anda membutuhkan rincian jadwal, syarat khusus tiap jalur, atau konsultasi terkait proses pendaftaran, silakan informasikan lebih lanjut agar kami dapat membantu secara spesifik."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
567,190499013029930@lid,"{""type"":""human"",""content"":""rincian kuota khusus untuk prodi farmasi di Universitas Lampung berapa kak ?"",""additional_kwargs"":{},""response_metadata"":{}}"
568,190499013029930@lid,"{""type"":""ai"",""content"":""Berdasarkan data terbaru, berikut rincian keketatan (perbandingan pendaftar dengan daya tampung) untuk prodi S1 Farmasi Universitas Lampung tahun 2025 yang bisa digunakan sebagai gambaran untuk SNBP dan SNBT 2026:\n\n- SNBP (Seleksi Nasional Berdasarkan Prestasi)\n  Keketatan: 1 : 40\n  Artinya, rata-rata 1 orang diterima dari 40 pendaftar pada jalur SNBP.\n\n- SNBT (Seleksi Nasional Berdasarkan Tes)\n  Keketatan: 1 : 23\n  Artinya, rata-rata 1 orang diterima dari 23 pendaftar pada jalur SNBT.\n\nUntuk jumlah pasti kuota (daya tampung) prodi Farmasi tahun 2026 belum diumumkan secara resmi oleh Universitas Lampung, karena biasanya data tersebut akan diumumkan menjelang pendaftaran SNBP dan SNBT 2026.\n\nSilakan pantau laman resmi atau hubungi kami kembali jika ada data terbaru terkait jumlah kuota. Terima kasih atas kepercayaannya kepada Universitas Lampung."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
569,26096254906430@lid,"{""type"":""human"",""content"":""bagaimana dengan jalur snbp"",""additional_kwargs"":{},""response_metadata"":{}}"
570,26096254906430@lid,"{""type"":""ai"",""content"":""Berikut informasi lengkap tentang jalur SNBP (Seleksi Nasional Berdasarkan Prestasi) di PMB Unila:\n\n1. PENGERTIAN DAN JALUR SNBP\nSNBP adalah jalur penerimaan mahasiswa baru Universitas Lampung (Unila) melalui seleksi prestasi akademik selama di SMA/MA/SMK berdasarkan nilai rapor dan prestasi lainnya, tanpa tes tulis.\n\n2. WEBSITE PENGUMUMAN DAN PENDAFTARAN\n- Pengumuman hasil SNBP dapat diakses di https://pengumuman-snbp-snpmb.bppp.kemdikbud.go.id\n- Informasi ketentuan nasional dan detail proses bisa dilihat di https://simanila.unila.ac.id\n\n3. PROSES LANJUTAN BAGI YANG LOLOS\n- Pengisian Data Pokok Mahasiswa dan penetapan UKT melalui http://sidakma.unila.ac.id\n- Peserta KIP-Kuliah dan jadwal wawancara dapat dicek di https://bak.unila.ac.id\n- Call Center SIDAKMA (pengisian data/UKT): 0821-7917-5048 (Andika Nugroho, WA, jam kerja)\n- Call Center KIP-Kuliah: 0821-8518-7155 (Fajar, WA, jam kerja)\n\n4. REGULASI PENTING\nBerdasarkan Permendikbud Nomor 62 Tahun 2023:\n- Mahasiswa yang diterima melalui SNBP TIDAK dapat mendaftar SNBT atau seleksi mandiri di PTN manapun.\n- Syarat dan mekanisme detail tetap mengacu pada panduan resmi nasional dan universitas.\n\n5. BIAYA KULIAH\n- Lulusan SNBP wajib membayar UKT (Uang Kuliah Tunggal) dan IPI (Iuran Pengembangan Institusi) sesuai ketentuan.\n- Besaran biaya dapat dilihat di laman https://simanila.unila.ac.id\n- Jalur afirmasi seperti PMPAP dibebaskan dari biaya IPI dan UKT.\n\nPastikan semua tahap dilakukan sesuai jadwal resmi, dan ikuti panduan pada website resmi untuk proses administrasi dan pendaftaran ulang.\n\nJika ada pertanyaan lebih spesifik tentang SNBP Unila, misal tahapan, syarat dokumen, atau proses pengisian data ulang, mohon sampaikan agar dapat saya bantu secara detail."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
571,190499013029930@lid,"{""type"":""human"",""content"":""izin bertanya apakah boleh melampirkan sertifikat peserta lomba nasional inovasi produk untuk snbp?"",""additional_kwargs"":{},""response_metadata"":{}}"
572,190499013029930@lid,"{""type"":""ai"",""content"":""Berdasarkan ketentuan resmi SNBP 2026:\n\n- Nilai maksimal 2 mata pelajaran pendukung, portofolio, dan/atau prestasi dapat menjadi komponen seleksi (persentasenya ≤ 50% dan diatur oleh masing-masing PTN).\n- Prestasi yang dapat dilampirkan, salah satunya adalah sertifikat keikutsertaan atau capaian sebagai juara pada ajang perlombaan/kompetisi tingkat nasional yang diakui oleh kementerian/lembaga.\n\nJadi, sertifikat peserta lomba nasional inovasi produk boleh dilampirkan dalam pendaftaran SNBP, khususnya pada bagian prestasi nonakademik. Namun, mohon diperhatikan bahwa bobot penilaian dan apakah sertifikat keikutsertaan akan sangat membantu tetap tergantung pada ketentuan masing-masing program studi dan PTN, serta prestasi yang lebih diutamakan biasanya adalah sebagai juara (minimal tiga besar).\n\nUntuk penilaian yang maksimal, dianjurkan jika ada, lampirkan juga bukti capaian sebagai pemenang/juara. Silakan cek detail pada akun SNPMB dan petunjuk resmi prodi tujuan."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
573,26096254906430@lid,"{""type"":""human"",""content"":""rerata nilai rapot yang akan di terima di unila brp ya kira2?"",""additional_kwargs"":{},""response_metadata"":{}}"
574,26096254906430@lid,"{""type"":""ai"",""content"":""Berdasarkan data resmi Universitas Lampung, hingga saat ini Unila tidak menetapkan secara spesifik atau mempublikasikan rerata nilai rapor minimal yang pasti diterima melalui jalur SNBP. Penetapan kelulusan SNBP di Unila mengacu pada seleksi nasional berdasarkan peringkat nilai rapor dan prestasi akademik maupun non-akademik dari sekolah asal, serta kuota nasional.\n\nFaktor yang berpengaruh diterima/tidaknya calon mahasiswa di Unila jalur SNBP adalah:\n- Peringkat nasional dan daya tampung program studi yang dipilih.\n- Nilai rapor pada mata pelajaran tertentu yang relevan dengan prodi tujuan, serta prestasi akademik/lomba.\n- Persaingan dengan calon pendaftar lain secara nasional.\n\nSeluruh syarat dan tata cara resmi bisa dipantau pada https://simanila.unila.ac.id serta laman pengumuman nasional SNBP. Jika Anda ingin memperkuat peluang, upayakan prestasi akademik dan non-akademik yang baik di semua semester.\n\nJika membutuhkan strategi memilih prodi, tips persiapan berkas, atau konsultasi aturan terbaru SNBP, silakan informasikan pertanyaan detail Anda."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
575,26096254906430@lid,"{""type"":""human"",""content"":""okayy terima kasih kak simaa atas informasi nya"",""additional_kwargs"":{},""response_metadata"":{}}"
576,26096254906430@lid,"{""type"":""ai"",""content"":""Dengan hormat,  \nTerima kasih kembali atas kepercayaan Anda menggunakan layanan informasi Penerimaan Mahasiswa Baru Universitas Lampung. Apabila di kemudian hari masih ada pertanyaan atau membutuhkan bantuan lebih lanjut terkait proses PMB Unila, kami siap membantu Anda kapan saja.\n\nSemoga sukses dalam proses pendaftaran dan meraih cita-cita di Universitas Lampung.  \nSalam hormat,  \nPanitia PMB Universitas Lampung"",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
577,32319796727884@lid,"{""type"":""human"",""content"":""hallo selamat pagi!"",""additional_kwargs"":{},""response_metadata"":{}}"
578,32319796727884@lid,"{""type"":""ai"",""content"":""Selamat pagi! Terima kasih telah menghubungi layanan Penerimaan Mahasiswa Baru (PMB) Universitas Lampung. Ada yang dapat kami bantu terkait informasi atau proses PMB Unila? Silakan sampaikan pertanyaan Anda."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
579,32319796727884@lid,"{""type"":""human"",""content"":""mau tanya nih, prodi pend.matematika ketat banget atau ngga ya di PMB 2026 ini?"",""additional_kwargs"":{},""response_metadata"":{}}"
580,32319796727884@lid,"{""type"":""ai"",""content"":""Terima kasih atas pertanyaannya.\n\nTerkait tingkat keketatan (daya saing) Program Studi Pendidikan Matematika di PMB Universitas Lampung tahun 2026, saat ini data resmi mengenai ketat atau tidaknya program studi tersebut pada PMB 2026 belum tersedia. Kuota atau daya tampung resmi untuk tahun 2026 juga belum diumumkan oleh Universitas Lampung.\n\nSecara umum, tingkat keketatan suatu prodi biasanya dipengaruhi oleh jumlah peminat dibandingkan dengan kuota yang tersedia. Pendidikan Matematika FKIP Unila merupakan salah satu program studi yang banyak diminati, sehingga persaingan bisa cukup ketat terutama pada jalur seleksi reguler.\n\nUntuk informasi lebih detil mengenai ketat atau tidaknya, biasanya rasio jumlah pendaftar dibanding daya tampung akan diumumkan setelah semua pendaftaran masuk. Silakan pantau website resmi pmb.unila.ac.id secara berkala atau hubungi kembali layanan kami jika sudah mendekati pengumuman kuota dan keketatan pendaftaran.\n\nApabila ada informasi terbaru mengenai kuota, daya tampung, dan persaingan Program Studi Pendidikan Matematika, akan segera kami sampaikan. Adakah pertanyaan lain terkait PMB Unila yang dapat kami bantu?"",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
581,94592846323901@lid,"{""type"":""human"",""content"":""hai kaa"",""additional_kwargs"":{},""response_metadata"":{}}"
582,94592846323901@lid,"{""type"":""ai"",""content"":""Selamat datang di Layanan Informasi Penerimaan Mahasiswa Baru (PMB) Universitas Lampung. Ada yang dapat kami bantu terkait informasi atau layanan PMB Unila hari ini?"",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
583,94592846323901@lid,"{""type"":""human"",""content"":""ingin bertanya tentangg snbp unila"",""additional_kwargs"":{},""response_metadata"":{}}"
584,94592846323901@lid,"{""type"":""ai"",""content"":""Berikut beberapa informasi resmi terkait Seleksi Nasional Berdasarkan Prestasi (SNBP) Universitas Lampung (Unila):\n\n1. Pengumuman dan Informasi:\n   - Pengumuman hasil SNBP dapat diakses melalui laman resmi: https://pengumuman-snbp-snpmb.bppp.kemdikbud.go.id\n   - Seluruh persyaratan dan mekanisme Penerimaan Mahasiswa Baru (PMB) Unila dapat Anda temukan di: https://simanila.unila.ac.id\n\n2. Data Pokok Mahasiswa & UKT:\n   - Setelah dinyatakan lulus SNBP, pengisian data pokok mahasiswa dan pengumuman Uang Kuliah Tunggal (UKT) dilakukan melalui: http://sidakma.unila.ac.id\n   - Layanan bantuan SIDAKMA: 0821-7917-5048 (Andika Nugroho) pada hari dan jam kerja via WhatsApp.\n\n3. Ketentuan Pendaftaran:\n   - Calon mahasiswa yang diterima melalui jalur SNBP tidak dapat mendaftar SNBT maupun seleksi mandiri PTN (sesuai Permendikbud Nomor 62 Tahun 2023).\n\n4. Informasi KIP-Kuliah:\n   - Informasi peserta KIP-Kuliah dan jadwal wawancara diakses di: https://bak.unila.ac.id\n   - Layanan bantuan KIP-Kuliah: 0821-8518-7155 (Fajar) via WhatsApp.\n\n5. Kanal Informasi dan Pengaduan:\n   - Seluruh kanal informasi resmi tersedia di website SIMANILA Unila.\n   - Untuk pertanyaan dan pengaduan, SIMANILA menyediakan kanal khusus dan Whistle Blowing System.\n\nApakah ada pertanyaan spesifik atau informasi tertentu terkait SNBP Unila yang ingin Anda ketahui lebih lanjut?"",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
585,207223733154033@lid,"{""type"":""human"",""content"":""Assalamualaikum kak Sima, saya Rajwaa Aliyyah peserta sosialisasi PMB Unila 2026"",""additional_kwargs"":{},""response_metadata"":{}}"
586,207223733154033@lid,"{""type"":""ai"",""content"":""Waalaikumsalam Wr. Wb.  \nSelamat datang Rajwaa Aliyyah di layanan resmi Penerimaan Mahasiswa Baru (PMB) Universitas Lampung.\n\nSaya Sima, Asisten Digital PMB Unila, siap membantu menjawab pertanyaan dan memberikan informasi seputar PMB Universitas Lampung tahun 2026. Silakan sampaikan pertanyaan atau informasi yang ingin Rajwaa ketahui. Terima kasih atas partisipasinya dalam sosialisasi PMB Unila 2026."",""tool_calls"":[],""additional_kwargs"":{},""response_metadata"":{},""invalid_tool_calls"":[]}"
